File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001TXM	bed broadPeak	peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				1	1							321574	Richard Myers, HAIB	dfc0edebdadc973cc4b31a064a019a1a		https://www.encodeproject.org/files/ENCFF001TXM/@@download/ENCFF001TXM.bed.gz	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF001TXN	bed broadPeak	peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				2	1							637122	Richard Myers, HAIB	e9e00b6c695dd6ebf2ae7a85dbe15ca9		https://www.encodeproject.org/files/ENCFF001TXN/@@download/ENCFF001TXN.bed.gz	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002CHE	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE												278252	ENCODE Consortium Analysis Working Group	82bd6f9b6af45c6d54c8a54938b9ad60		https://www.encodeproject.org/files/ENCFF002CHE/@@download/ENCFF002CHE.bed.gz	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF493WPQ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE											ENCFF002CHE	704123	ENCODE Consortium	c7800428d24497045f1f5cdeb2ec688a		https://www.encodeproject.org/files/ENCFF493WPQ/@@download/ENCFF493WPQ.bigBed	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000VUI	bigBed narrowPeak	peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF001VEE	353670	Michael Snyder, Stanford	6e5e1ca8ff3e6ef19ea78b3fce45fd9d		https://www.encodeproject.org/files/ENCFF000VUI/@@download/ENCFF000VUI.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VUJ	fastq	reads	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				904064332	Michael Snyder, Stanford	66fbeb5f05fa677f586b5baa9c0ea687		https://www.encodeproject.org/files/ENCFF000VUJ/@@download/ENCFF000VUJ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VUL	fastq	reads	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				1071631270	Michael Snyder, Stanford	c9437c2495ceabf169364c2e44b48e86		https://www.encodeproject.org/files/ENCFF000VUL/@@download/ENCFF000VUL.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001VEE	bed narrowPeak	peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE												144487	Michael Snyder, Stanford	d91c60a45bde38fbb0180074759b8c03		https://www.encodeproject.org/files/ENCFF001VEE/@@download/ENCFF001VEE.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002COR	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE												91273	ENCODE Consortium Analysis Working Group	6c7a8a4cdae4db29921014968fe79a1f		https://www.encodeproject.org/files/ENCFF002COR/@@download/ENCFF002COR.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF758FQD	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF002COR	328389	ENCODE Consortium	606a69065c2fff20b5af7c9309e0c450		https://www.encodeproject.org/files/ENCFF758FQD/@@download/ENCFF758FQD.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000WDL	bigBed narrowPeak	peaks	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VFH	2531020	Michael Snyder, Stanford	4300a6f5f0ac45d76ce406cb8489edce		https://www.encodeproject.org/files/ENCFF000WDL/@@download/ENCFF000WDL.bigBed	hg19			released	low read length	mismatched file status, biological replicates with identical biosample, NTR biosample		
ENCFF000WEB	fastq	reads	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				999114722	Michael Snyder, Stanford	ecc197936a700fabbd9ac8d9a51672d2		https://www.encodeproject.org/files/ENCFF000WEB/@@download/ENCFF000WEB.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample, NTR biosample		
ENCFF000WEC	fastq	reads	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				1480983413	Michael Snyder, Stanford	2bccef83f6d812e45f24d187d215e23a		https://www.encodeproject.org/files/ENCFF000WEC/@@download/ENCFF000WEC.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample, NTR biosample		
ENCFF001VFH	bed narrowPeak	peaks	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE												1191203	Michael Snyder, Stanford	3674a321ff9005ad680e3d1a4233ce54		https://www.encodeproject.org/files/ENCFF001VFH/@@download/ENCFF001VFH.bed.gz	hg19			released	low read length	mismatched file status, biological replicates with identical biosample, NTR biosample, missing derived_from		
ENCFF002CPN	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE												746137	ENCODE Consortium Analysis Working Group	a2acdd468555c5743295f7d2f82fab6c		https://www.encodeproject.org/files/ENCFF002CPN/@@download/ENCFF002CPN.bed.gz	hg19			released	low read length	mismatched file status, biological replicates with identical biosample, NTR biosample, missing derived_from		
ENCFF798DPZ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SMC3-human	ENCAB000AKX	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CPN	1645029	ENCODE Consortium	a464a0eb8ad85dc1506f527d784c0d55		https://www.encodeproject.org/files/ENCFF798DPZ/@@download/ENCFF798DPZ.bigBed	hg19			released	low read length	mismatched file status, biological replicates with identical biosample, NTR biosample		
ENCFF000VSL	bigBed narrowPeak	peaks	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VDX	610863	Michael Snyder, Stanford	1dbb5cd9707f9a3b08f2bc8a6232ac53		https://www.encodeproject.org/files/ENCFF000VSL/@@download/ENCFF000VSL.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VSY	fastq	reads	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				691759421	Michael Snyder, Stanford	20fd11b8f14e303eb4161dba283220e4		https://www.encodeproject.org/files/ENCFF000VSY/@@download/ENCFF000VSY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VTI	fastq	reads	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				951985365	Michael Snyder, Stanford	aa8a80cc516379b7856058ec0a2d4867		https://www.encodeproject.org/files/ENCFF000VTI/@@download/ENCFF000VTI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001VDX	bed narrowPeak	peaks	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE												281931	Michael Snyder, Stanford	67e3bdb471751bbd4a1de94f79a27f04		https://www.encodeproject.org/files/ENCFF001VDX/@@download/ENCFF001VDX.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002COL	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE												14118	ENCODE Consortium Analysis Working Group	9244c35a76113602e7ca61ee915f9e18		https://www.encodeproject.org/files/ENCFF002COL/@@download/ENCFF002COL.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF302CKV	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BRCA1-human	ENCAB125OWA	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002COL	78014	ENCODE Consortium	c00f33dcaf6798476223c97eadb02482		https://www.encodeproject.org/files/ENCFF302CKV/@@download/ENCFF302CKV.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VZQ	bigBed narrowPeak	peaks	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VEU	401078	Kevin Struhl, HMS	d6511f44d0efc269e602ec627562f96a		https://www.encodeproject.org/files/ENCFF000VZQ/@@download/ENCFF000VZQ.bigBed	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VZR	fastq	reads	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				566518137	Kevin Struhl, HMS	5bf596cb8cce31e54b2ae9f76a64d3be		https://www.encodeproject.org/files/ENCFF000VZR/@@download/ENCFF000VZR.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, mild to moderate bottlenecking, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VZT	fastq	reads	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				650489676	Kevin Struhl, HMS	62d1807528ace2544dbcef3e53dcd7dd		https://www.encodeproject.org/files/ENCFF000VZT/@@download/ENCFF000VZT.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, mild to moderate bottlenecking, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001VEU	bed narrowPeak	peaks	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE												207036	Kevin Struhl, HMS	4f30e896212a445a0af2f54a09d00bd4		https://www.encodeproject.org/files/ENCFF001VEU/@@download/ENCFF001VEU.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002CPB	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE												48248	ENCODE Consortium Analysis Working Group	d951149e467a73e4637f374a626b67bb		https://www.encodeproject.org/files/ENCFF002CPB/@@download/ENCFF002CPB.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF525IWI	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFYA-human	ENCAB000AJC	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CPB	191397	ENCODE Consortium	3d31444575e3871ddcbf2422e5703d0f		https://www.encodeproject.org/files/ENCFF525IWI/@@download/ENCFF525IWI.bigBed	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VYL	bigBed narrowPeak	peaks	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF001VEQ	2269487	Michael Snyder, Stanford	3e8ae973063d599ae13d2fc45437cc4b		https://www.encodeproject.org/files/ENCFF000VYL/@@download/ENCFF000VYL.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000VYM	fastq	reads	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				1127928550	Michael Snyder, Stanford	a86b8fb97032a9db2fa4940d81b2dc60		https://www.encodeproject.org/files/ENCFF000VYM/@@download/ENCFF000VYM.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VYO	fastq	reads	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				1127357790	Michael Snyder, Stanford	80fa41a07af09297758649ccb40a2a04		https://www.encodeproject.org/files/ENCFF000VYO/@@download/ENCFF000VYO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001VEQ	bed narrowPeak	peaks	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE												919322	Michael Snyder, Stanford	ff0cca0c20dd2701091eac556a813af1		https://www.encodeproject.org/files/ENCFF001VEQ/@@download/ENCFF001VEQ.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002COX	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE												487628	ENCODE Consortium Analysis Working Group	4fbb1074820a315f2c46941fd87d8591		https://www.encodeproject.org/files/ENCFF002COX/@@download/ENCFF002COX.bed.gz	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF346FHC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAZ-human	ENCAB000AIM	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF002COX	1157976	ENCODE Consortium	e23d99b1c47a5dbba24ad748bfcadca6		https://www.encodeproject.org/files/ENCFF346FHC/@@download/ENCFF346FHC.bigBed	hg19			released	low read length, low read depth	mismatched file status, biological replicates with identical biosample		
